Date,Open,High,Low,Close,Volume,Adj Close
2012-06-19,12744.62012,12898.94043,12744.46973,12837.33008,125180000,12837.33008
2012-06-20,12837.09961,12877.17969,12744.91992,12824.38965,119110000,12824.38965
2012-06-21,12823.09961,12857.38965,12561.45996,12573.57031,146750000,12573.57031
2012-06-22,12574.82031,12674.08008,12574.66992,12640.78027,209990000,12640.78027
2012-06-25,12639.79981,12639.87012,12458.00977,12502.66016,134090000,12502.66016
2012-06-26,12503.57031,12576.41016,12452.03027,12534.66992,109270000,12534.66992
2012-06-27,12532.92969,12646.87012,12532.70996,12627.00977,97950000,12627.00977
2012-06-28,12626.25,12626.25,12450.16992,12602.25977,125870000,12602.25977
2012-06-29,12604.59961,12880.38965,12604.53027,12880.08984,191630000,12880.08984
2012-07-02,12879.70996,12902.12012,12795.48047,12871.38965,109640000,12871.38965
2012-07-03,12868.05957,12946.2002,12845.28027,12943.66016,63850000,12943.66016
2012-07-05,12941.84961,12961.29981,12852.24023,12896.66992,97800000,12896.66992
2012-07-06,12889.40039,12889.40039,12702.99023,12772.46973,96760000,12772.46973
2012-07-09,12772.01953,12772.01953,12686.57031,12736.29004,100150000,12736.29004
2012-07-10,12733.87012,12830.29004,12606.91016,12653.12012,114760000,12653.12012
2012-07-11,12653.04004,12661.96973,12534.33008,12604.53027,128420000,12604.53027
2012-07-12,12602.70996,12630.63965,12492.25,12573.26953,142760000,12573.26953
2012-07-13,12573.73047,12784.73047,12573.04004,12777.08984,121080000,12777.08984
2012-07-16,12776.33008,12779.58008,12690.04981,12727.20996,93500000,12727.20996
2012-07-17,12728.73047,12829.23047,12645.09961,12805.54004,119620000,12805.54004
2012-07-18,12796.98047,12921.94043,12754.61035,12908.7002,130070000,12908.7002
2012-07-19,12909.61035,12977.57031,12889.92969,12943.36035,139480000,12943.36035
2012-07-20,12942.67969,12942.83008,12810.34961,12822.57031,210770000,12822.57031
2012-07-23,12820.4502,12820.4502,12583.41016,12721.45996,137760000,12721.45996
2012-07-24,12720.92969,12730.08984,12521.83984,12617.32031,131530000,12617.32031
2012-07-25,12617.76953,12732.76953,12617.62012,12676.04981,127320000,12676.04981
2012-07-26,12680.58984,12931.21973,12680.58984,12887.92969,133620000,12887.92969
2012-07-27,12888.91016,13117.74023,12888.53027,13075.66016,161510000,13075.66016
2012-07-30,13075.34961,13128.63965,13042.84961,13073.00977,91730000,13073.00977
2012-07-31,13071.71973,13082.66016,13006.48047,13008.67969,125980000,13008.67969
2012-08-01,13007.46973,13074.83008,12951.16016,12976.12988,132780000,12976.12988
2012-08-02,12969.7002,12969.84961,12778.90039,12878.87988,112770000,12878.87988
2012-08-03,12884.82031,13133.17969,12884.82031,13096.16992,112390000,13096.16992
2012-08-06,13099.87988,13187.28027,13099.71973,13117.50977,84270000,13117.50977
2012-08-07,13118.65039,13215.96973,13118.41992,13168.59961,95240000,13168.59961
2012-08-08,13158.09961,13202.65039,13115.24023,13175.63965,84910000,13175.63965
2012-08-09,13174.73047,13200.23047,13125.08984,13165.19043,84350000,13165.19043
2012-08-10,13163.15039,13208.21973,13094.95996,13207.9502,86640000,13207.9502
2012-08-13,13204.92969,13205.00977,13112.94043,13169.42969,67550000,13169.42969
2012-08-14,13168.11035,13223.00977,13142.09961,13172.13965,84430000,13172.13965
2012-08-15,13157.46973,13192.88965,13138.23047,13164.78027,77130000,13164.78027
2012-08-16,13163.24023,13269.34961,13145.84961,13250.11035,114580000,13250.11035
2012-08-17,13251.2002,13281.32031,13244.84961,13275.2002,138550000,13275.2002
2012-08-20,13274.58008,13276.15039,13230.05957,13271.63965,87590000,13271.63965
2012-08-21,13272.09961,13330.75977,13186.59961,13203.58008,117060000,13203.58008
2012-08-22,13198.30957,13205.05957,13120.33984,13172.75977,111220000,13172.75977
2012-08-23,13171.37012,13171.37012,13046.45996,13057.45996,108800000,13057.45996
2012-08-24,13052.82031,13175.50977,13027.2002,13157.96973,88030000,13157.96973
2012-08-27,13157.74023,13176.16992,13115.45996,13124.66992,96070000,13124.66992
2012-08-28,13122.74023,13147.32031,13081.12012,13102.99023,81630000,13102.99023
2012-08-29,13103.45996,13144.80957,13081.26953,13107.48047,91530000,13107.48047
2012-08-30,13101.29004,13101.37012,12978.91016,13000.70996,89980000,13000.70996
2012-08-31,13002.71973,13151.87012,13002.63965,13090.83984,119780000,13090.83984
2012-09-04,13092.15039,13092.38965,12977.08984,13035.94043,103920000,13035.94043
2012-09-05,13036.08984,13095.91016,13018.74023,13047.48047,92550000,13047.48047
2012-09-06,13045.23047,13294.12988,13045.08008,13292,128650000,13292
2012-09-07,13289.53027,13320.26953,13266.21973,13306.63965,142210000,13306.63965
2012-09-10,13308.55957,13324.09961,13251.38965,13254.29004,123810000,13254.29004
2012-09-11,13254.59961,13354.33984,13253.20996,13323.36035,104920000,13323.36035
2012-09-12,13321.62012,13373.62012,13317.51953,13333.34961,111520000,13333.34961
2012-09-13,13329.70996,13573.33008,13325.11035,13539.86035,151770000,13539.86035
2012-09-14,13540.40039,13653.24023,13533.94043,13593.37012,185160000,13593.37012
2012-09-17,13588.57031,13593.15039,13526.66992,13553.09961,128020000,13553.09961
2012-09-18,13552.33008,13582.12012,13517.80957,13564.63965,120720000,13564.63965
2012-09-19,13565.41016,13626.48047,13556.74023,13577.95996,116210000,13577.95996
2012-09-20,13575.16992,13599.01953,13503,13596.92969,117910000,13596.92969
2012-09-21,13597.24023,13647.09961,13571.53027,13579.46973,429610000,13579.46973
2012-09-24,13577.84961,13601.90039,13521.67969,13558.91992,120370000,13558.91992
2012-09-25,13559.91992,13620.20996,13457.25,13457.54981,138630000,13457.54981
2012-09-26,13458.62988,13480.37012,13406.91016,13413.50977,124350000,13413.50977
2012-09-27,13413.46973,13522.83008,13413.46973,13485.96973,113990000,13485.96973
2012-09-28,13485.88965,13487.66016,13367.26953,13437.12988,146950000,13437.12988
2012-10-01,13437.66016,13598.25,13437.66016,13515.11035,106120000,13515.11035
2012-10-02,13515.29981,13567.05957,13424.91992,13482.36035,90730000,13482.36035
2012-10-03,13479.20996,13536.26953,13439.12012,13494.61035,103890000,13494.61035
2012-10-04,13495.17969,13594.33008,13495.17969,13575.36035,106390000,13575.36035
2012-10-05,13569.17969,13661.87012,13568.75,13610.15039,115500000,13610.15039
2012-10-08,13589.25977,13610.37988,13552.08984,13583.65039,71300000,13583.65039
2012-10-09,13582.87988,13592.33008,13473.30957,13473.53027,103630000,13473.53027
2012-10-10,13473.53027,13478.83008,13327.62012,13344.96973,101120000,13344.96973
2012-10-11,13346.28027,13428.49023,13326.12012,13326.38965,86630000,13326.38965
2012-10-12,13325.62012,13401.32031,13296.42969,13328.84961,113740000,13328.84961
